Class,ImageFile,LeftCenterX,LeftCenterY,LeftOrient,RightCenterX,RightCenterY,RightOrient
c5,img_39343.jpg,400.8567619047619,-202.26590476190475,0.43082336737656113,488.98510848126233,-455.3094674556213,-0.06487828254902704
c5,img_39373.jpg,383.096256684492,-226.7367096571249,0.578636987514214,365.27808515756556,-423.1337503006976,0.19242571214583737
c5,img_3940.jpg,435.7144205063689,-241.10174555747759,0.1670951944572893,485.672207100249,-401.45172873110556,-0.07635015963025615
c5,img_39429.jpg,488.6921289969937,-140.5318393003553,0.08459982511430687,454.8984745762712,-350.5506779661017,-0.14188131344176316
c5,img_39448.jpg,387.8162904808636,-254.31128557409224,-0.5459529861428438,471.3142805517075,-349.1242546527736,0.04041775358981874
c5,img_39485.jpg,461.44714428857714,-281.9114478957916,-0.45317327093061566,444.71217302102923,-345.2850059839289,0.12546168291227336
c5,img_39607.jpg,437.8333333333333,-237.38717656012176,0.1832443101800774,496.81868287970906,-388.799818171487,-0.00405978751075455
c5,img_39747.jpg,382.47576419213976,-253.34170305676855,0.37222221595357063,440.07968149071013,-389.000379177726,0.17582423348504836
c5,img_39754.jpg,384.4643628509719,-191.81727861771057,0.3361513489939554,468.56379132231405,-431.02660123966945,-0.026188269743100137
c5,img_39806.jpg,409.8977455716586,-162.6663982823403,0.4224728754474479,451.61238983485924,-407.01600068452126,0.17183774961977963
c5,img_39891.jpg,425.4826439409686,-209.85387653294532,0.10995068622185462,431.873856975381,-371.57245017584995,-0.05046378513933629
c5,img_39907.jpg,358.9852197588487,-202.49928691819008,0.3621070918215997,374.83093431039,-290.89592602285614,0.5101106314379108
c5,img_39972.jpg,486.68970893970896,-113.82822245322245,0.21034386245731773,394.3654834189631,-327.18145726296126,-0.3223355578776179
c5,img_40013.jpg,481.3066666666667,-142.82090909090908,0.15384900962756173,515.8201431980907,-351.79398568019093,-0.005755140875663315
c5,img_40076.jpg,410.0048383549593,-207.97954695403564,0.04070706028724942,457.75862873134326,-392.4587220149254,0.25100788175276534
c5,img_40117.jpg,352.94711538461536,-318.4495192307692,-0.024941227282646156,435.65587529976017,-406.1640569897024,0.07576472931625021
c5,img_40123.jpg,435.2484027600307,-205.7715307947866,0.1965192708642511,493.6957812607885,-376.04612304080644,-0.17587145280432107
c5,img_40155.jpg,438.06260075228374,-203.33879634605051,0.1765791980667289,500.2212110354712,-398.22966678609816,-0.15294648029374636
c5,img_40205.jpg,461.4856196979102,-155.59114421684254,0.0731592870854037,492.4609742335904,-321.89467744968965,0.05477321620359003
c5,img_40227.jpg,381.1086908201823,-254.41564792176038,0.35630596549436494,504.49094520927656,-406.03885244386953,0.1497767117020433
c5,img_40308.jpg,457.2177617565132,-191.4696051122399,0.06550495941664554,377.5597230236584,-301.7775533756492,-0.09329154833194814
c5,img_40321.jpg,369.65648580668346,-200.4498742364355,0.35241560020106394,416.77036894696386,-389.2283820138355,0.23746132833413497
c5,img_40370.jpg,446.1335110249576,-205.77441240610614,0.23679551157771694,443.4278143798339,-335.0249212260097,-0.1866590751117342
c5,img_4041.jpg,418.8861863240018,-210.9655805415328,0.045334504347129156,419.2068643162393,-382.99492521367523,-0.3065934127468321
c5,img_4045.jpg,369.76070038910507,-205.06663424124514,0.2623494880161166,476.16809421841543,-363.51858366472925,0.23157497570241498
c5,img_40535.jpg,433.33102880658436,-242.29316872427984,0.19400580950988006,475.0370013091711,-391.64755736236475,-0.02899940087067143
c5,img_40621.jpg,429.5193370165746,-174.353591160221,0.3830509856162055,423.38649425287355,-365.8759578544061,0.8990789927293912
c5,img_40645.jpg,439.76825159116436,-186.66042680643955,0.3906960680144217,389.4097472924188,-329.92599277978337,-0.3540879730881858
c5,img_40712.jpg,465.0374536464771,-193.33597033374537,0.1465615592453756,394.1425882352941,-307.748,-0.08374879467236537
c5,img_40752.jpg,393.94973821989527,-209.18513089005236,0.3429717680782401,505.0939628198049,-453.95748205411377,-0.001577534571088766
c5,img_40790.jpg,449.37513397642016,-190.1121829224723,0.23323137732358712,452.3047519681305,-409.6136773214455,-0.33252717117090985
c5,img_40805.jpg,,,,462.9642813973166,-385.4757645352351,0.3989699044122031
c5,img_40810.jpg,432.72091324200915,-237.7833789954338,0.16081636024206641,511.9046165961217,-392.08805000492174,-0.062096217401423986
c5,img_4083.jpg,484.9952746603662,-140.25457767277024,0.13644088804226592,502.5515172900494,-336.86370853916725,0.10805424759769733
c5,img_40870.jpg,453.33661202185795,-201.40409836065575,0.2976366206990278,456.91354234001295,-334.1826115061409,-0.2623899392192029
c5,img_40903.jpg,,,,496.0387680962967,-355.04934121346855,-0.12241560379605503
c5,img_4092.jpg,439.53928380545165,-203.48049171566007,0.20925497889469502,484.25377619612493,-394.83637801502573,-0.14956327999962474
c5,img_40961.jpg,374.59777186564685,-248.67725307615564,0.17742396685616618,478.4569975235928,-308.86647480088345,0.2327160969129731
c5,img_4105.jpg,463.3806681061857,-194.41013590753207,0.15630389504619957,393.4128810821724,-304.5398748233394,-0.05833071695676843
c5,img_41118.jpg,393.68475452196384,-208.7388027562446,0.31540835073761764,487.4198784981576,-456.02669056866847,-0.08482549334747792
c5,img_41151.jpg,376.73136280408056,-241.80538843839915,0.24517505725755642,445.08329008822005,-325.882373291818,0.21993634947820428
c5,img_41179.jpg,464.3956725468578,-167.6659316427784,0.1452344369533911,479.95113217482884,-290.52922590837284,0.028398909776708017
c5,img_41187.jpg,408.0,-221.0,-0.2644883825492324,388.0994582881907,-337.67562296858074,-0.1430226512360241
c5,img_41236.jpg,466.86555872504033,-191.49001612303113,0.17440380645677606,408.1667362270451,-303.8668614357262,0.06769099665436025
c5,img_41315.jpg,386.4644539134335,-256.09082753980715,0.27245632588219515,434.3689623105957,-382.1484601498824,0.2592083755686344
c5,img_41351.jpg,358.05648535564853,-207.55941422594142,0.23510173358084227,472.7608266095834,-357.75448707393383,0.23414743543979052
c5,img_41357.jpg,494.91686520376174,-135.47799373040752,0.15954828561220905,435.2607979502196,-360.23810395314786,0.1776502545179446
c5,img_41459.jpg,410.7188560349006,-199.18710615608336,0.2573585222688216,465.58083309059134,-388.5799009612584,0.2420949949075226
c5,img_4147.jpg,487.7500348529207,-135.10832287745714,0.1810030254386449,514.065889249984,-331.12610718154593,-0.07653686233969417
c5,img_41479.jpg,381.24123391034175,-252.39747003994674,0.3390245158667958,502.8787005996506,-413.5039898012182,-0.03387234625002045
c5,img_41485.jpg,321.92727272727274,-249.85454545454544,0.7248893250587003,452.016779396462,-385.8252471383975,0.043469753495711465
c5,img_41501.jpg,379.70074714903654,-240.56075501376327,0.3568018278563455,435.94346809221514,-403.2770464416973,0.08627499534235322
c5,img_41565.jpg,475.1366798526804,-169.2698131223571,0.11562854488141114,508.89508721665123,-307.821690401955,-0.14743619738075778
c5,img_41601.jpg,395.04232698094285,-206.58455366098295,0.3857441798130503,522.2951996410947,-451.73557649170033,0.04459846535470104
c5,img_4166.jpg,398.65799329785136,-201.43051448846836,0.3964912203952281,477.4744481765835,-457.3410508637236,-0.08934312918406027
c5,img_4173.jpg,381.18529151943466,-252.3560070671378,0.3512148875265107,447.6960824321567,-405.6420628443175,0.18142567626420025
c5,img_41793.jpg,441.6712962962963,-193.34126984126985,0.24656665009446146,430.40505108926163,-336.7262386736071,-0.07154533764696999
c5,img_41798.jpg,357.56451244576385,-251.05069650605162,0.19327536394825376,455.8596256684492,-364.8254679144385,0.20613111377204513
c5,img_41801.jpg,362.37905413374216,-220.6452411841019,0.16139747572390245,424.1661648379689,-325.27996937994385,-0.00365227525248788
c5,img_41807.jpg,462.428536345776,-213.32907662082513,0.12115947110423676,402.04377150722644,-360.3695801789401,-0.15652158682067904
c5,img_41824.jpg,394.02189265536725,-215.83262711864407,0.5014856866263601,370.34752814488496,-421.434165442976,0.01380210000447192
c5,img_41833.jpg,441.3376970344643,-204.45765428800428,0.2206534254274157,493.2927613574165,-397.9275451559934,-0.18929343791354686
c5,img_41964.jpg,431.4351970669111,-236.44216315307057,0.22133816775926066,482.15034763970937,-393.95410110303726,-0.025248129252212727
c5,img_42117.jpg,419.50297123841216,-189.55383884002853,0.6970323171890338,471.09711348359036,-411.25077105575326,0.13613599192879733
c5,img_42126.jpg,452.284286437247,-203.75923582995952,-0.013655227867666353,490.811315417256,-303.2974540311174,0.020279858035425258
c5,img_42196.jpg,464.06130603071546,-192.38107129479334,0.01839046345102874,371.0931916948334,-310.4524384355384,0.06583088610089094
c5,img_42253.jpg,390.885617908617,-216.01134621281815,0.5798222963058006,479.10185796472695,-431.5503159483165,0.2563718855667538
c5,img_42317.jpg,457.34896120610404,-189.86890972605258,0.01633557138154637,375.89779096604025,-304.6346851302341,-0.08710378768160301
c5,img_42329.jpg,369.51969606078785,-165.84643071385722,0.38393008626768776,326.64731750219875,-359.1301671064204,-0.46992558268119244
c5,img_42330.jpg,420.02988871224164,-179.93831478537362,0.33997396763931775,480.69995777027026,-421.3544481981982,0.0643818764249277
c5,img_42331.jpg,381.4654300168634,-259.37324339516584,0.17339339245737478,403.583095101963,-366.76300743281877,0.03203648730208063
c5,img_4242.jpg,385.76795449158567,-242.558189144347,-0.25539690322821224,443.1308647931492,-355.4933059944518,0.11348967672268676
c5,img_42449.jpg,444.11966426858515,-202.85443645083933,0.21240130385222844,488.2849205575592,-362.38873184520907,-0.11035363402551945
c5,img_42467.jpg,405.68973699822027,-182.14217915760332,0.27782073121017514,485.85926339285714,-459.0036830357143,-0.09494067057806178
c5,img_42565.jpg,422.6345042240996,-193.69230769230768,0.740288245298973,484.2154728927582,-408.67847249703203,0.2770882182997827
c5,img_42571.jpg,379.7953406074904,-218.9796520200531,0.6046315312696317,453.5169542657174,-367.55400024134184,0.03513024992327044
c5,img_42596.jpg,411.875,-221.54166666666666,-0.12659212728012093,465.9247019330941,-387.56574835050355,0.23168317533167596
c5,img_42639.jpg,350.2398623740477,-185.90808552469895,0.05364611894243698,377.35170399221033,-346.2638753651412,0.0419795653758769
c5,img_42661.jpg,491.0815175596001,-137.45065367854397,0.21520895505165138,513.2770370370371,-336.0585679012346,0.13103276956493792
c5,img_42692.jpg,437.58740204942734,-203.43309222423147,0.09153344523556278,388.94366040671184,-396.5789532170241,-0.35685566509469047
c5,img_42793.jpg,427.0466267257098,-205.71659286272467,0.21545840806935085,423.8985908707696,-389.5194508009153,-0.3506118356575603
c5,img_42816.jpg,413.17183770883054,-215.62291169451075,-0.09655901918780607,466.3734749684476,-402.0713083718974,0.22934143473628274
c5,img_42817.jpg,416.07989379676565,-163.53560222061307,0.37029217188338776,413.03339755940914,-357.93537251123956,0.623973666271329
c5,img_42904.jpg,372.1110922082341,-171.33021435862537,0.33092775505135097,337.9718309859155,-348.76398934145413,0.10190528783804255
c5,img_42939.jpg,367.77777777777777,-230.35555555555555,1.1512495784147174,487.3262460386056,-406.4169979832901,0.319902536383309
c5,img_42981.jpg,,,,439.0664134674605,-358.14381030589203,-0.17320097772159104
c5,img_42997.jpg,426.66487046632125,-194.84476683937825,0.7263991903083324,449.07208333333335,-424.2659722222222,-0.14639707600929605
c5,img_43043.jpg,440.1009234828496,-194.61895338610378,0.0989861962713499,426.85188064923705,-400.6370881523958,-0.34349433345740815
c5,img_43081.jpg,398.9877300613497,-340.2638036809816,-0.5498332934849438,430.3516313592083,-353.1721818462966,0.0826992202885216
c5,img_43091.jpg,469.17939448712156,-347.88477180298236,-0.34297548341008066,435.19736842105266,-342.1861031002163,-0.02260515427422129
c5,img_43152.jpg,411.9633027522936,-190.54128440366972,0.37896874738405173,443.56312800349497,-338.99847094801225,-0.2947701773226648
c5,img_43163.jpg,424.12820512820514,-198.82312440645774,0.7384779907267895,479.21993382961125,-414.25616211745245,0.13046840853557043
c5,img_43164.jpg,414.4466150218929,-224.0478275513641,0.028597126885167842,445.37718832891244,-337.625198938992,-0.17225083016487774
c5,img_43191.jpg,469.69312169312167,-317.13227513227514,0.1862790501442707,483.2039042165539,-376.4864133263925,-0.14134654114612918
c5,img_43218.jpg,421.7944636678201,-197.16216839677048,0.7565199799967607,448.5742711068122,-413.57012574271107,-0.10195937469468624
c5,img_43370.jpg,423.0176908752328,-213.35195530726256,-0.24481918111138412,391.8880397401605,-336.87753152464654,-0.1678621766147804
c5,img_4341.jpg,374.88,-270.7146113989637,0.14408524697535055,413.7819501702814,-390.9234629861982,0.005098968563173155
c5,img_43426.jpg,351.6412392606092,-253.23926060921636,-0.19176779237924368,456.55906706276465,-367.51463245054043,0.17625576145852923
c5,img_4344.jpg,485.65656157369983,-147.94893559687415,0.060655317694069,525.0048111618956,-344.7450084195333,-0.09634981258533075
c5,img_43443.jpg,444.7343254452305,-203.86557696999267,0.14168001954544457,414.0788590604027,-365.38017337807605,-0.14644076046357268
c5,img_43449.jpg,493.21198689535555,-140.81634226247832,0.0862489577736731,424.74191640378547,-289.0759069400631,0.5927777164303942
c5,img_43509.jpg,463.3137977638531,-202.24671335544906,0.045759206352787345,418.63917004048585,-304.747975708502,0.3682276587529157
c5,img_43552.jpg,384.9006001500375,-192.12378094523632,0.6464662306200601,431.87403543093143,-356.8243669166395,0.13221491373195995
c5,img_43595.jpg,446.1302560859943,-207.27442301612393,0.3829235306291048,457.40794066317625,-338.8653286794648,-0.2703153766383848
c5,img_43618.jpg,426.98117218341935,-168.03340419070756,0.314820826173465,469.0072031282157,-371.8379296151472,0.2616517904251509
c5,img_43655.jpg,370.2558934361581,-218.71299623170626,0.18549872720188681,450.76354160891503,-305.1609469423962,0.028194627161247467
c5,img_4369.jpg,,,,444.90707128001515,-440.68075250519945,-0.10789188802025425
c5,img_4371.jpg,,,,421.6849315068493,-430.63036247815546,0.12438206635420003
c5,img_4372.jpg,487.8126805314847,-137.2998266897747,0.2705280272295113,488.01106222501573,-333.0882463859208,0.11984878943590924
c5,img_43720.jpg,408.251211631664,-201.09800753904148,0.17186816904583926,464.38206456755677,-379.79147070546037,0.3886998526976608
c5,img_43748.jpg,423.236575105172,-189.00123731749568,0.7090343088495646,476.94537464959467,-413.7154329873475,0.1303508146630833
c5,img_43779.jpg,389.961419221495,-192.1598346538064,0.4429701354612331,480.3252646021168,-387.4305174441395,0.11617656221434834
c5,img_43895.jpg,,,,443.8289630512515,-418.0137730101973,0.08154160761842912
c5,img_43900.jpg,381.9693290734824,-252.05431309904154,0.37561438774854794,476.0041654696926,-394.41491908455424,0.19709271037936943
c5,img_43925.jpg,472.75522975147504,-160.92293938852137,0.21620076543191652,516.0706090565117,-323.43109971927254,-0.3023880481961106
c5,img_43997.jpg,307.72272215973004,-265.92350956130485,-0.822975428986916,378.16107288302203,-371.897065018958,0.04100672372685372
c5,img_44006.jpg,445.1195968210894,-207.7904632680752,0.13365092628429032,498.79253059412844,-380.07646946927906,-0.23528117535197385
c5,img_44091.jpg,491.1736233588085,-115.25612384871644,0.28167750285151666,540.5305122048819,-348.2721088435374,-0.1957415149115942
c5,img_44114.jpg,450.9743298822862,-210.53893064813502,-0.4657580247777356,474.5031847133758,-310.7848195329087,0.6229467975002874
c5,img_44161.jpg,,,,451.32198036118933,-396.08088992652614,-0.14572285072402144
c5,img_44224.jpg,370.4746284643192,-188.24996652831703,0.3105682558472322,391.3513925676218,-272.4932177542339,0.6760133225481142
c5,img_44279.jpg,441.23098377281946,-205.23073022312374,0.2393462731773303,468.7378468805353,-382.76048022042903,-0.09968263645923692
c5,img_44297.jpg,365.55056438608614,-170.02948629348077,0.33186142534118607,322.8234536082474,-348.6670962199313,0.06286406868131986
c5,img_443.jpg,441.8517371861025,-233.58651530787753,0.28876236428000823,474.3668369613505,-367.94802310084407,-0.3752148595749825
c5,img_44350.jpg,442.0455298013245,-198.61368653421633,0.1436986484783365,447.08159214375263,-386.93731717509405,-0.09229981219177832
c5,img_44367.jpg,435.2380573248408,-209.16348195329087,0.13569201121459704,426.33959941814925,-373.6515609264854,0.3031127043659982
c5,img_4438.jpg,383.38137719542794,-223.9328129356008,0.6494375028519611,468.37524730710044,-427.5335238513959,0.011568173188810937
c5,img_44397.jpg,405.5179944632421,-208.8812673023685,0.1261310179775067,451.051006947498,-357.40480168850587,-0.14942052050044746
c5,img_444.jpg,421.39530395625604,-239.0302348021872,0.3576894323376468,461.9614740368509,-356.8469729600383,-0.29538957712876773
c5,img_44429.jpg,328.7247191011236,-279.5280898876405,-0.8838272964658396,390.41696881798407,-363.1936185641769,-0.26586581992282743
c5,img_44462.jpg,392.4463636363636,-216.04545454545453,0.5909090507660361,430.8858552631579,-433.99144736842106,-0.04499127458586485
c5,img_44464.jpg,427.5857740585774,-202.6062023135614,0.1648969473294119,419.46925717852685,-371.45349563046193,0.21541362964189684
c5,img_44540.jpg,322.0878378378378,-254.6493243243243,-0.5497016360574674,396.28630760986067,-342.4260450160772,-0.09980948573392899
c5,img_44549.jpg,366.6293436293436,-248.96138996138995,0.5012083931731659,354.7284156036236,-416.0068404511,-0.32782776134804026
c5,img_44591.jpg,367.5435761047463,-165.05994271685762,0.42279426229483363,310.40111731843575,-343.43240223463687,0.11704643165843112
c5,img_44634.jpg,305.89741800418705,-254.04047452896023,-0.2117140540722908,366.86886867088606,-340.637460443038,-0.06282535996441774
c5,img_44738.jpg,397.07349438584555,-191.76318475671997,0.46813417212899494,457.37333944113607,-425.2945487860742,-0.20007520877376184
c5,img_44765.jpg,367.0888412017167,-222.2815450643777,0.11549787992055685,426.21648279017745,-327.1522192282272,0.010522601792014028
c5,img_44796.jpg,432.76714338100476,-238.95526219288595,0.17007080180377207,449.9214191318491,-388.3807054996442,-0.0845111385246116
c5,img_44799.jpg,440.888671875,-205.068115234375,0.20103051288982057,471.7554820415879,-388.960775047259,-0.1509578911950297
c5,img_44803.jpg,443.48462962962964,-207.4448148148148,0.11087455933929823,504.9448824158204,-385.5605291288081,-0.21297436729893252
c5,img_44821.jpg,419.6773679417122,-211.71288706739526,-0.07751028917037374,388.1565311263044,-299.2320978769342,-0.2073489456997645
c5,img_44851.jpg,470.3390632210429,-190.20119981541302,0.06526748821497849,404.46833681280447,-325.225933658084,-0.2317241071714598
c5,img_44863.jpg,392.4,-342.2,-0.4636476090006962,446.22951844903065,-389.8371204224863,-0.07729507493605799
c5,img_44922.jpg,422.8985781990521,-172.4521327014218,0.2618032819423808,467.4519396890215,-419.7475263075232,0.1320727783390713
c5,img_44965.jpg,408.99949974987493,-203.47523761880942,0.48158864355668163,469.69711785898096,-417.8049408131755,0.05816522331238825
c5,img_45097.jpg,320.5995864920744,-268.04824259131635,-0.48197299438771646,383.91847206385404,-361.1602052451539,-0.17530297838610298
c5,img_45098.jpg,378.9464493597206,-196.70488940628638,0.6593738064811426,436.5168781620635,-338.5979928672141,0.03857774277396443
c5,img_45235.jpg,377.76694641704324,-194.89057456423498,0.5953290193069024,395.599548787366,-331.7932882120699,0.08243877478233862
c5,img_45349.jpg,380.59235803251005,-253.07726409119695,0.3549771570694912,506.33011828935395,-389.2871337579618,0.2595408119771966
c5,img_45371.jpg,395.5820153637596,-206.02394938996838,0.3584712811549706,488.049278091651,-456.284473739276,-0.07974371764984226
c5,img_45430.jpg,371.5083878305374,-205.8188797270401,0.3192904692531802,430.64744974248214,-380.46153846153845,0.3190422291982308
c5,img_45513.jpg,382.09114249037225,-207.46726572528883,0.5335384186812564,477.3561490125673,-390.93615350089766,0.029815247377918935
c5,img_45531.jpg,,,,461.9462297351872,-375.40858478047653,0.24335061823958684
c5,img_45551.jpg,481.07456140350877,-160.0659519168291,0.24663593438972714,505.1938365790002,-359.3568560530014,-0.2400037303295975
c5,img_457.jpg,443.7214996174445,-195.3565416985463,0.12880574861668473,442.58352966373957,-392.5839580209895,-0.3243437777267076
c5,img_45730.jpg,395.5927835051546,-255.86426116838487,-0.5158353738552315,438.36820770870463,-340.3604151378551,0.09344830099325407
c5,img_45818.jpg,382.8206779661017,-246.80610169491524,-0.0794387068043966,464.25130890052355,-364.2935016938713,-0.3067273623944156
c5,img_45828.jpg,441.1293828173057,-208.01537830633586,0.15420934052440194,491.7117864476386,-383.0663655030801,-0.27217356762126144
c5,img_45830.jpg,382.31385642737894,-266.04650608156453,0.1670201059237767,452.74321253438586,-430.81282143284295,0.16244994555786826
c5,img_45933.jpg,476.2452242524917,-139.07516611295682,0.022328133318678355,390.30913978494624,-303.9774865591398,0.030982558846267456
c5,img_45965.jpg,426.88363171355496,-179.35187553282182,0.2940552844724517,450.6138554667065,-423.44488453777745,0.02292005906231886
c5,img_45969.jpg,450.6869789599047,-202.35331480746328,0.18634565440999656,472.6242343541944,-380.71549045716824,-0.12424394621693209
c5,img_46054.jpg,340.43578643578644,-242.46608946608947,-0.3012915001636438,444.04679457182965,-356.27562002807673,0.17881448312779402
c5,img_46091.jpg,,,,444.34790751743736,-395.642792560062,0.16997253468042958
c5,img_46142.jpg,378.3030927835052,-191.77603092783505,0.5736170191618492,366.0544407894737,-351.3983552631579,0.049425655097748045
c5,img_46152.jpg,325.55135135135134,-260.25405405405405,-0.4009131934787325,448.4228149504894,-405.08373876709976,-0.026072805559603934
c5,img_46168.jpg,357.3808505583274,-167.54098360655738,0.28807313844262866,371.5227333871402,-345.13101963949424,0.04955024584761016
c5,img_46237.jpg,431.37801350048215,-215.32073288331725,0.08925417511669746,487.84818087731867,-362.9508000955338,-0.1480540264220644
c5,img_46248.jpg,384.5660377358491,-198.43458088462728,0.3852353088862816,461.7145518663916,-405.82620267482866,0.04745804122820085
c5,img_46260.jpg,,,,461.5511856091578,-348.0438266557645,-0.05564908939954329
c5,img_46270.jpg,402.1294252873563,-168.29494252873565,0.30604681420560953,495.0299445865303,-456.9769820971867,-0.09533101595658791
c5,img_46321.jpg,373.06580829756797,-224.72675250357653,0.5786830662498074,440.4913244650087,-428.4720936957779,-0.1899358608632526
c5,img_46343.jpg,459.84862598975315,-199.34676292501163,0.1824568138886907,443.7910870685214,-348.54057187017,-0.2437760472624529
c5,img_46380.jpg,374.5732265446224,-253.9626239511823,0.07254702075380336,392.2553610756926,-356.8510490321085,0.09742144459919658
c5,img_464.jpg,384.6327368729833,-187.28688765033735,0.5598381937296645,393.4601905932985,-354.96987396249614,0.14460070065539715
c5,img_46410.jpg,429.17547989858747,-235.5106845345889,0.2199829212315713,475.32670032670035,-397.2442084942085,-0.09981859623015556
c5,img_46433.jpg,413.6322580645161,-213.6620347394541,0.20764522477140168,431.22221214045913,-376.40286725342526,-0.2609985030609589
c5,img_46440.jpg,329.17028270874425,-281.2406311637081,-0.9877018014303426,385.7097362343503,-375.98638628904826,-0.25018833793201845
c5,img_46456.jpg,433.05496874326366,-197.79284328519077,0.12213873083484203,428.30772909890953,-400.32906064664246,-0.3482288241869438
c5,img_46472.jpg,383.7785802723896,-202.75753198514238,0.44261986562799294,433.5837432654017,-334.2922230030452,0.6008806714821524
c5,img_46525.jpg,391.61119898766214,-221.213856374565,0.5778621506990942,477.90161253946775,-408.0969215155616,0.29056737939082294
c5,img_46529.jpg,453.7270929466051,-198.84541858932104,0.28082440737638875,458.94078776885203,-344.7189686447266,-0.22999645266677754
c5,img_4661.jpg,387.6006064544076,-247.667749620966,0.31815896806674554,401.50214495371415,-355.7760216753217,0.4527717138208795
c5,img_46627.jpg,436.1556518598772,-236.11664860960636,0.20969618289326034,510.26631806707536,-386.54931482149294,-0.055124582727192235
c5,img_46664.jpg,360.04575994189213,-164.71236607953514,0.4136396652961915,374.4616835651969,-347.3110115538788,0.009955865349105985
c5,img_46690.jpg,356.7734395750332,-216.44780876494025,0.3025428381775527,434.7059188313925,-293.45255977399574,-0.06519713892145519
c5,img_46735.jpg,371.606824925816,-241.1646884272997,0.474638314935135,363.22003123779774,-416.4277625927372,-0.128776285227058
c5,img_4675.jpg,372.53575962759203,-175.03956834532374,0.17241482219893653,356.0957305754442,-343.7337576239724,0.04340164922787409
c5,img_4676.jpg,470.3457417430686,-193.4315696454214,0.0944327788976904,394.757257566399,-306.46417541692404,0.3558956457950508
c5,img_46761.jpg,413.5150856210927,-162.4237564555586,0.35459919361597364,442.49299719887955,-408.5326930772309,0.07254684073558093
c5,img_46764.jpg,388.6793061718435,-247.70794675272288,0.3247828400979839,368.81046277665996,-381.5020120724346,0.16046170228050796
c5,img_46836.jpg,432.39595067742425,-251.78535545745166,0.03840912253036199,506.63438815700124,-386.2126850468559,-0.096332329344438
c5,img_46855.jpg,363.74422116389826,-216.34649785108607,0.25204594733513486,435.682834342634,-327.2563246363688,-0.050386781914620093
c5,img_46919.jpg,479.7010455431508,-149.88481304270778,0.16576952158049846,505.40717371922364,-310.46341128866334,-0.19861866165412553
c5,img_4699.jpg,441.89770537747415,-222.56489753021546,0.246328051040436,476.46948844455983,-407.6658010906258,-0.045906486491634396
c5,img_46997.jpg,489.8888888888889,-134.07792923034557,0.1295233280525563,527.4968872344522,-343.5147936589436,-0.15877001700094082
c5,img_47014.jpg,378.0135642135642,-245.1189033189033,0.3345835674091479,440.6452736703569,-407.3079662460324,0.1743662330632093
c5,img_47060.jpg,385.2450704225352,-190.83549295774648,0.619143507261667,402.5588378509982,-356.9641291998052,0.10084579998034084
c5,img_47151.jpg,449.1909620991254,-204.37671803415245,0.1781066100598021,498.4595081848994,-392.4828730078604,-0.23432465790288273
c5,img_47157.jpg,354.6564369310793,-247.5295188556567,-0.08042988122500169,457.006015704154,-362.03805724417424,0.1772971127089915
c5,img_47203.jpg,381.53343949044586,-253.4838489535942,0.34547969039889426,502.3374296483709,-416.09139257499874,0.03278582820733775
c5,img_47214.jpg,396.5314997212414,-201.40234157219848,0.3313083317463516,513.0944860813704,-445.10064239828694,-0.005829112973678028
c5,img_47221.jpg,437.4991918103448,-199.97683189655172,0.19719761481454598,419.4735263236838,-389.17429128543574,-0.2365649275667831
c5,img_47275.jpg,387.4988109393579,-218.9399524375743,0.5904408745397653,437.66765620582413,-415.9457167090755,0.5167623091380411
c5,img_47312.jpg,423.2175219602404,-192.38511326860842,0.7201659243440085,458.36697140178154,-414.81868260665726,-0.044758306595986994
c5,img_47389.jpg,442.6926385024032,-201.1181381229446,0.17546494369618132,488.4637785626757,-394.5787500901031,-0.16001745052431937
c5,img_47589.jpg,433.0584804068202,-252.17230032904575,0.0013695635682818405,520.6978401147159,-397.633581286969,-0.11077212646246055
c5,img_47643.jpg,479.7505639097744,-148.4,0.18933806922384638,496.76292455665765,-360.9814397354974,-0.3238122970118588
c5,img_4767.jpg,419.55549404926654,-172.5986714641572,0.2916734485569005,456.88506990679093,-410.1941577896138,0.12002414141586544
c5,img_47686.jpg,382.2585291887794,-242.37604245640637,0.3211096046734995,437.5387413355295,-407.2247615125935,0.1000396329005072
c5,img_47711.jpg,375.178643384822,-272.60241773002014,-0.5131224046257663,445.3170571491132,-333.6825049266477,-0.11912462600605771
c5,img_47814.jpg,447.8425414364641,-232.58991712707183,0.06692655464701903,520.1004404525434,-401.6263062440625,0.03969447438941986
c5,img_47826.jpg,361.4806116207951,-212.12905198776758,0.27863419886856033,407.80336550781584,-287.19654907320404,0.07250985739157449
c5,img_47849.jpg,450.089823763502,-222.0161076369149,0.2818363128806459,476.02372272143776,-403.33186136071885,-0.027876057407264152
c5,img_47877.jpg,395.85783589959925,-207.70850031638895,0.34814247562574235,519.0301507537688,-454.77718782592206,-0.012613014438715485
c5,img_47959.jpg,397.25326170376053,-201.34458940905603,0.39164584701573796,486.4143912624478,-455.49555626940787,-0.11138303103142126
c5,img_48030.jpg,355.9712784160352,-211.94231239305793,0.33400595274212624,429.20936019908487,-293.1214578148832,-0.0239680706207257
c5,img_48087.jpg,422.7371854613234,-189.1195246971109,0.6729074268853501,471.8438261867202,-411.16284239208375,0.14184565620526382
c5,img_4810.jpg,354.0049751243781,-244.19835604585768,-0.14897062696673774,452.355662748828,-363.8618792037503,0.2211618909736598
